PerfID,EmpID,Rating,PerfDate
7245,1281,4,31-Dec-21
7246,1282,3,31-Dec-21
7247,1283,1,31-Dec-21
7248,1284,4,31-Dec-21
7249,1285,3,31-Dec-21
7250,1286,4,31-Dec-21
7251,1287,1,31-Dec-21
7252,1288,3,31-Dec-21
7253,1290,3,31-Dec-21
7254,1291,3,31-Dec-21
7255,1293,1,31-Dec-21
7256,1295,3,31-Dec-21
7257,1296,3,31-Dec-21
7258,1297,3,31-Dec-21
7259,1299,3,31-Dec-21
7260,1300,1,31-Dec-21
7261,1302,3,31-Dec-21
7262,1303,3,31-Dec-21
7263,1304,1,31-Dec-21
7264,1305,3,31-Dec-21
7265,1306,3,31-Dec-21
7266,1307,2,31-Dec-21
7267,1308,2,31-Dec-21
7268,1309,4,31-Dec-21
7269,1311,3,31-Dec-21
7270,1312,3,31-Dec-21
7271,1313,3,31-Dec-21
7272,1314,1,31-Dec-21
7273,1315,2,31-Dec-21
7274,1316,5,31-Dec-21
7275,1317,3,31-Dec-21
7276,1318,5,31-Dec-21
7277,1320,5,31-Dec-21
7278,1321,3,31-Dec-21
7279,1322,3,31-Dec-21
7280,1323,2,31-Dec-21
7281,1324,2,31-Dec-21
7282,1325,1,31-Dec-21
7283,1326,3,31-Dec-21
7284,1327,5,31-Dec-21
7285,1328,3,31-Dec-21
7286,1329,5,31-Dec-21
7287,1330,3,31-Dec-21
7288,1331,3,31-Dec-21
7289,1332,3,31-Dec-21
7290,1333,4,31-Dec-21
7291,1334,4,31-Dec-21
7292,1335,4,31-Dec-21
7293,1336,4,31-Dec-21
7294,1337,2,31-Dec-21
7295,1338,2,31-Dec-21
7296,1339,4,31-Dec-21
7297,1340,3,31-Dec-21
7298,1341,3,31-Dec-21
7299,1342,1,31-Dec-21
7300,1343,2,31-Dec-21
7301,1344,2,31-Dec-21
7302,1345,3,31-Dec-21
7303,1346,4,31-Dec-21
7304,1347,4,31-Dec-21
7305,1348,1,31-Dec-21
7306,1349,3,31-Dec-21
7307,1350,3,31-Dec-21
7308,1351,2,31-Dec-21
7309,1352,4,31-Dec-21
7310,1353,5,31-Dec-21
7311,1354,3,31-Dec-21
7312,1355,3,31-Dec-21
7313,1356,3,31-Dec-21
7314,1357,3,31-Dec-21
7315,1358,2,31-Dec-21
7316,1359,2,31-Dec-21
7317,1360,1,31-Dec-21
7318,1361,2,31-Dec-21
7319,1362,2,31-Dec-21
7320,1363,2,31-Dec-21
7321,1364,3,31-Dec-21
7322,1365,3,31-Dec-21
7323,1366,5,31-Dec-21
7324,1367,3,31-Dec-21
7325,1368,1,31-Dec-21
7326,1369,1,31-Dec-21
7327,1370,3,31-Dec-21
7328,1371,3,31-Dec-21
7329,1372,3,31-Dec-21
7330,1373,1,31-Dec-21
7331,1374,3,31-Dec-21
7332,1375,3,31-Dec-21
7333,1376,2,31-Dec-21
7334,1377,5,31-Dec-21
7335,1378,2,31-Dec-21
7336,1379,3,31-Dec-21
7337,1380,3,31-Dec-21
7338,1381,2,31-Dec-21
7339,1382,1,31-Dec-21
7340,1383,4,31-Dec-21
7341,1384,3,31-Dec-21
7342,1385,1,31-Dec-21
7343,1386,4,31-Dec-21
7344,1387,4,31-Dec-21
7345,1388,4,31-Dec-21
7346,1389,3,31-Dec-21
7347,1390,1,31-Dec-21
7348,1391,5,31-Dec-21
7349,1392,1,31-Dec-21
7350,1393,2,31-Dec-21
7351,1394,3,31-Dec-21
7352,1395,4,31-Dec-21
7353,1396,5,31-Dec-21
7354,1397,2,31-Dec-21
7355,1398,4,31-Dec-21
7356,1399,4,31-Dec-21
7357,1400,3,31-Dec-21
7358,1401,3,31-Dec-21
7359,1402,1,31-Dec-21
7360,1403,4,31-Dec-21
7361,1404,2,31-Dec-21
7362,1405,3,31-Dec-21
7363,1406,3,31-Dec-21
7364,1407,2,31-Dec-21
7365,1408,2,31-Dec-21
7366,1409,4,31-Dec-21
7367,1410,5,31-Dec-21
7368,1411,2,31-Dec-21
7369,1412,3,31-Dec-21
7370,1413,3,31-Dec-21
7371,1414,3,31-Dec-21
7372,1415,3,31-Dec-21
7373,1427,3,31-Dec-21
7374,2,5,31-Dec-22
7375,4,3,31-Dec-22
7376,8,5,31-Dec-22
7377,12,4,31-Dec-22
7378,13,4,31-Dec-22
7379,14,4,31-Dec-22
7380,15,5,31-Dec-22
7381,16,5,31-Dec-22
7382,17,1,31-Dec-22
7383,18,3,31-Dec-22
7384,19,5,31-Dec-22
7385,20,3,31-Dec-22
7386,21,2,31-Dec-22
7387,23,3,31-Dec-22
7388,24,2,31-Dec-22
7389,25,3,31-Dec-22
7390,26,3,31-Dec-22
7391,27,3,31-Dec-22
7392,29,3,31-Dec-22
7393,30,1,31-Dec-22
7394,32,5,31-Dec-22
7395,33,5,31-Dec-22
7396,34,5,31-Dec-22
7397,35,3,31-Dec-22
7398,36,4,31-Dec-22
7399,37,5,31-Dec-22
7400,38,1,31-Dec-22
7401,39,1,31-Dec-22
7402,44,2,31-Dec-22
7403,45,4,31-Dec-22
7404,46,4,31-Dec-22
7405,47,3,31-Dec-22
7406,48,4,31-Dec-22
7407,50,4,31-Dec-22
7408,54,4,31-Dec-22
7409,55,3,31-Dec-22
7410,56,5,31-Dec-22
7411,57,1,31-Dec-22
7412,58,3,31-Dec-22
7413,59,5,31-Dec-22
7414,60,4,31-Dec-22
7415,62,1,31-Dec-22
7416,64,2,31-Dec-22
7417,65,4,31-Dec-22
7418,66,4,31-Dec-22
7419,67,3,31-Dec-22
7420,68,1,31-Dec-22
7421,69,4,31-Dec-22
7422,74,4,31-Dec-22
7423,75,5,31-Dec-22
7424,77,3,31-Dec-22
7425,78,1,31-Dec-22
7426,79,3,31-Dec-22
7427,80,1,31-Dec-22
7428,83,2,31-Dec-22
7429,84,3,31-Dec-22
7430,85,3,31-Dec-22
7431,86,3,31-Dec-22
7432,87,3,31-Dec-22
7433,88,3,31-Dec-22
7434,89,3,31-Dec-22
7435,90,1,31-Dec-22
7436,91,3,31-Dec-22
7437,92,3,31-Dec-22
7438,93,3,31-Dec-22
7439,94,4,31-Dec-22
7440,96,3,31-Dec-22
7441,98,3,31-Dec-22
7442,99,3,31-Dec-22
7443,100,4,31-Dec-22
7444,101,3,31-Dec-22
7445,102,4,31-Dec-22
7446,104,4,31-Dec-22
7447,105,3,31-Dec-22
7448,107,3,31-Dec-22
7449,108,1,31-Dec-22
7450,109,3,31-Dec-22
7451,110,3,31-Dec-22
7452,111,4,31-Dec-22
7453,112,4,31-Dec-22
7454,113,4,31-Dec-22
7455,114,2,31-Dec-22
7456,115,3,31-Dec-22
7457,116,3,31-Dec-22
7458,118,3,31-Dec-22
7459,119,4,31-Dec-22
7460,122,4,31-Dec-22
7461,123,3,31-Dec-22
7462,125,3,31-Dec-22
7463,127,2,31-Dec-22
7464,128,3,31-Dec-22
7465,129,4,31-Dec-22
7466,130,5,31-Dec-22
7467,131,3,31-Dec-22
7468,134,2,31-Dec-22
7469,135,4,31-Dec-22
7470,136,5,31-Dec-22
7471,137,3,31-Dec-22
7472,139,4,31-Dec-22
7473,143,3,31-Dec-22
7474,144,4,31-Dec-22
7475,145,4,31-Dec-22
7476,146,3,31-Dec-22
7477,148,5,31-Dec-22
7478,149,4,31-Dec-22
7479,150,1,31-Dec-22
7480,152,2,31-Dec-22
7481,154,5,31-Dec-22
7482,156,3,31-Dec-22
7483,157,2,31-Dec-22
7484,160,4,31-Dec-22
7485,162,3,31-Dec-22
7486,163,3,31-Dec-22
7487,166,5,31-Dec-22
7488,168,4,31-Dec-22
7489,169,4,31-Dec-22
7490,170,3,31-Dec-22
7491,171,5,31-Dec-22
7492,172,3,31-Dec-22
7493,174,1,31-Dec-22
7494,176,2,31-Dec-22
7495,179,3,31-Dec-22
7496,181,2,31-Dec-22
7497,182,4,31-Dec-22
7498,185,5,31-Dec-22
7499,186,2,31-Dec-22
7500,187,3,31-Dec-22
7501,188,5,31-Dec-22
7502,189,2,31-Dec-22
7503,191,5,31-Dec-22
7504,193,5,31-Dec-22
7505,194,3,31-Dec-22
7506,196,4,31-Dec-22
7507,197,3,31-Dec-22
7508,198,5,31-Dec-22
7509,200,3,31-Dec-22
7510,204,4,31-Dec-22
7511,205,2,31-Dec-22
7512,206,1,31-Dec-22
7513,208,3,31-Dec-22
7514,209,2,31-Dec-22
7515,212,3,31-Dec-22
7516,213,4,31-Dec-22
7517,216,3,31-Dec-22
7518,218,3,31-Dec-22
7519,219,5,31-Dec-22
7520,220,3,31-Dec-22
7521,221,1,31-Dec-22
7522,222,3,31-Dec-22
7523,223,2,31-Dec-22
7524,224,3,31-Dec-22
7525,225,4,31-Dec-22
7526,227,1,31-Dec-22
7527,229,2,31-Dec-22
7528,230,5,31-Dec-22
7529,231,3,31-Dec-22
7530,235,4,31-Dec-22
7531,236,3,31-Dec-22
7532,237,4,31-Dec-22
7533,238,3,31-Dec-22
7534,239,4,31-Dec-22
7535,240,4,31-Dec-22
7536,241,3,31-Dec-22
7537,242,1,31-Dec-22
7538,244,2,31-Dec-22
7539,245,3,31-Dec-22
7540,246,2,31-Dec-22
7541,247,2,31-Dec-22
7542,248,4,31-Dec-22
7543,249,3,31-Dec-22
7544,251,3,31-Dec-22
7545,252,5,31-Dec-22
7546,255,2,31-Dec-22
7547,256,3,31-Dec-22
7548,258,3,31-Dec-22
7549,259,2,31-Dec-22
7550,260,3,31-Dec-22
7551,261,1,31-Dec-22
7552,262,3,31-Dec-22
7553,263,2,31-Dec-22
7554,264,4,31-Dec-22
7555,265,3,31-Dec-22
7556,267,3,31-Dec-22
7557,268,3,31-Dec-22
7558,269,2,31-Dec-22
7559,270,3,31-Dec-22
7560,271,3,31-Dec-22
7561,272,2,31-Dec-22
7562,274,5,31-Dec-22
7563,277,3,31-Dec-22
7564,278,4,31-Dec-22
7565,279,5,31-Dec-22
7566,280,3,31-Dec-22
7567,281,3,31-Dec-22
7568,282,3,31-Dec-22
7569,283,3,31-Dec-22
7570,284,3,31-Dec-22
7571,286,5,31-Dec-22
7572,288,4,31-Dec-22
7573,289,5,31-Dec-22
7574,291,4,31-Dec-22
7575,294,3,31-Dec-22
7576,295,3,31-Dec-22
7577,296,1,31-Dec-22
7578,297,5,31-Dec-22
7579,298,3,31-Dec-22
7580,302,2,31-Dec-22
7581,304,4,31-Dec-22
7582,305,4,31-Dec-22
7583,306,1,31-Dec-22
7584,307,4,31-Dec-22
7585,308,4,31-Dec-22
7586,310,3,31-Dec-22
7587,312,3,31-Dec-22
7588,313,3,31-Dec-22
7589,315,3,31-Dec-22
7590,318,3,31-Dec-22
7591,319,5,31-Dec-22
7592,320,2,31-Dec-22
7593,323,4,31-Dec-22
7594,324,3,31-Dec-22
7595,325,3,31-Dec-22
7596,326,2,31-Dec-22
7597,327,3,31-Dec-22
7598,329,4,31-Dec-22
7599,330,5,31-Dec-22
7600,331,3,31-Dec-22
7601,332,2,31-Dec-22
7602,333,3,31-Dec-22
7603,335,3,31-Dec-22
7604,336,4,31-Dec-22
7605,337,1,31-Dec-22
7606,339,1,31-Dec-22
7607,340,3,31-Dec-22
7608,341,3,31-Dec-22
7609,342,1,31-Dec-22
7610,344,4,31-Dec-22
7611,346,4,31-Dec-22
7612,349,3,31-Dec-22
7613,352,4,31-Dec-22
7614,354,5,31-Dec-22
7615,355,3,31-Dec-22
7616,357,3,31-Dec-22
7617,359,4,31-Dec-22
7618,360,2,31-Dec-22
7619,362,2,31-Dec-22
7620,363,3,31-Dec-22
7621,364,1,31-Dec-22
7622,365,2,31-Dec-22
7623,366,4,31-Dec-22
7624,367,3,31-Dec-22
7625,369,3,31-Dec-22
7626,371,3,31-Dec-22
7627,372,4,31-Dec-22
7628,374,3,31-Dec-22
7629,375,1,31-Dec-22
7630,376,4,31-Dec-22
7631,377,2,31-Dec-22
7632,379,5,31-Dec-22
7633,380,3,31-Dec-22
7634,381,4,31-Dec-22
7635,382,3,31-Dec-22
7636,383,4,31-Dec-22
7637,384,2,31-Dec-22
7638,385,2,31-Dec-22
7639,386,3,31-Dec-22
7640,388,2,31-Dec-22
7641,389,2,31-Dec-22
7642,390,3,31-Dec-22
7643,392,2,31-Dec-22
7644,393,2,31-Dec-22
7645,394,2,31-Dec-22
7646,395,3,31-Dec-22
7647,396,2,31-Dec-22
7648,397,3,31-Dec-22
7649,398,1,31-Dec-22
7650,399,2,31-Dec-22
7651,400,3,31-Dec-22
7652,402,1,31-Dec-22
7653,403,2,31-Dec-22
7654,404,4,31-Dec-22
7655,405,1,31-Dec-22
7656,406,4,31-Dec-22
7657,407,3,31-Dec-22
7658,408,3,31-Dec-22
7659,410,3,31-Dec-22
7660,411,3,31-Dec-22
7661,412,4,31-Dec-22
7662,413,2,31-Dec-22
7663,415,2,31-Dec-22
7664,416,3,31-Dec-22
7665,417,3,31-Dec-22
7666,418,3,31-Dec-22
7667,419,2,31-Dec-22
7668,423,1,31-Dec-22
7669,424,3,31-Dec-22
7670,427,4,31-Dec-22
7671,428,4,31-Dec-22
7672,429,3,31-Dec-22
7673,430,2,31-Dec-22
7674,431,4,31-Dec-22
7675,432,3,31-Dec-22
7676,433,5,31-Dec-22
7677,434,4,31-Dec-22
7678,435,2,31-Dec-22
7679,436,2,31-Dec-22
7680,437,5,31-Dec-22
7681,438,3,31-Dec-22
7682,439,4,31-Dec-22
7683,442,3,31-Dec-22
7684,443,3,31-Dec-22
7685,444,3,31-Dec-22
7686,446,3,31-Dec-22
7687,447,2,31-Dec-22
7688,448,5,31-Dec-22
7689,449,5,31-Dec-22
7690,450,2,31-Dec-22
7691,452,3,31-Dec-22
7692,453,3,31-Dec-22
7693,454,3,31-Dec-22
7694,455,3,31-Dec-22
7695,456,5,31-Dec-22
7696,458,3,31-Dec-22
7697,460,3,31-Dec-22
7698,462,1,31-Dec-22
7699,466,3,31-Dec-22
7700,467,1,31-Dec-22
7701,468,3,31-Dec-22
7702,469,3,31-Dec-22
7703,470,3,31-Dec-22
7704,471,3,31-Dec-22
7705,472,2,31-Dec-22
7706,473,3,31-Dec-22
7707,475,5,31-Dec-22
7708,476,2,31-Dec-22
7709,478,2,31-Dec-22
7710,479,4,31-Dec-22
7711,480,3,31-Dec-22
7712,483,2,31-Dec-22
7713,484,3,31-Dec-22
7714,485,3,31-Dec-22
7715,487,3,31-Dec-22
7716,490,5,31-Dec-22
7717,491,1,31-Dec-22
7718,492,2,31-Dec-22
7719,493,3,31-Dec-22
7720,494,4,31-Dec-22
7721,496,3,31-Dec-22
7722,497,3,31-Dec-22
7723,498,2,31-Dec-22
7724,499,1,31-Dec-22
7725,505,3,31-Dec-22
7726,506,1,31-Dec-22
7727,507,5,31-Dec-22
7728,508,3,31-Dec-22
7729,510,4,31-Dec-22
7730,511,3,31-Dec-22
7731,512,4,31-Dec-22
7732,515,3,31-Dec-22
7733,516,3,31-Dec-22
7734,517,2,31-Dec-22
7735,518,4,31-Dec-22
7736,519,3,31-Dec-22
7737,520,3,31-Dec-22
7738,521,1,31-Dec-22
7739,522,1,31-Dec-22
7740,523,1,31-Dec-22
7741,524,3,31-Dec-22
7742,526,3,31-Dec-22
7743,527,3,31-Dec-22
7744,528,1,31-Dec-22
7745,529,1,31-Dec-22
7746,530,2,31-Dec-22
7747,532,5,31-Dec-22
7748,533,1,31-Dec-22
7749,534,1,31-Dec-22
7750,535,1,31-Dec-22
7751,536,2,31-Dec-22
7752,537,5,31-Dec-22
7753,538,2,31-Dec-22
7754,539,3,31-Dec-22
7755,540,3,31-Dec-22
7756,542,5,31-Dec-22
7757,543,3,31-Dec-22
7758,544,2,31-Dec-22
7759,545,2,31-Dec-22
7760,546,4,31-Dec-22
7761,547,3,31-Dec-22
7762,549,3,31-Dec-22
7763,550,3,31-Dec-22
7764,551,3,31-Dec-22
7765,552,4,31-Dec-22
7766,553,2,31-Dec-22
7767,554,4,31-Dec-22
7768,556,5,31-Dec-22
7769,558,3,31-Dec-22
7770,559,3,31-Dec-22
7771,560,5,31-Dec-22
7772,561,3,31-Dec-22
7773,562,3,31-Dec-22
7774,565,1,31-Dec-22
7775,566,2,31-Dec-22
7776,568,2,31-Dec-22
7777,569,1,31-Dec-22
7778,570,1,31-Dec-22
7779,572,2,31-Dec-22
7780,574,2,31-Dec-22
7781,575,2,31-Dec-22
7782,576,4,31-Dec-22
7783,577,3,31-Dec-22
7784,578,4,31-Dec-22
7785,579,2,31-Dec-22
7786,581,3,31-Dec-22
7787,583,2,31-Dec-22
7788,584,2,31-Dec-22
7789,586,3,31-Dec-22
7790,589,4,31-Dec-22
7791,590,1,31-Dec-22
7792,591,3,31-Dec-22
7793,593,3,31-Dec-22
7794,594,2,31-Dec-22
7795,595,3,31-Dec-22
7796,596,3,31-Dec-22
7797,597,3,31-Dec-22
7798,600,3,31-Dec-22
7799,601,3,31-Dec-22
7800,602,3,31-Dec-22
7801,604,4,31-Dec-22
7802,605,4,31-Dec-22
7803,606,5,31-Dec-22
7804,607,3,31-Dec-22
7805,611,2,31-Dec-22
7806,612,2,31-Dec-22
7807,613,1,31-Dec-22
7808,614,1,31-Dec-22
7809,615,3,31-Dec-22
7810,616,4,31-Dec-22
7811,617,3,31-Dec-22
7812,618,3,31-Dec-22
7813,619,3,31-Dec-22
7814,622,3,31-Dec-22
7815,623,3,31-Dec-22
7816,627,3,31-Dec-22
7817,629,3,31-Dec-22
7818,632,2,31-Dec-22
7819,633,3,31-Dec-22
7820,634,3,31-Dec-22
7821,635,2,31-Dec-22
7822,636,4,31-Dec-22
7823,638,3,31-Dec-22
7824,639,2,31-Dec-22
7825,640,3,31-Dec-22
7826,642,3,31-Dec-22
7827,643,3,31-Dec-22
7828,644,1,31-Dec-22
7829,645,2,31-Dec-22
7830,646,5,31-Dec-22
7831,651,4,31-Dec-22
7832,652,3,31-Dec-22
7833,653,3,31-Dec-22
7834,654,1,31-Dec-22
7835,658,2,31-Dec-22
7836,659,3,31-Dec-22
7837,660,2,31-Dec-22
7838,661,3,31-Dec-22
7839,664,3,31-Dec-22
7840,667,3,31-Dec-22
7841,668,4,31-Dec-22
7842,669,3,31-Dec-22
7843,670,2,31-Dec-22
7844,672,3,31-Dec-22
7845,675,3,31-Dec-22
7846,677,4,31-Dec-22
7847,679,3,31-Dec-22
7848,680,2,31-Dec-22
7849,681,3,31-Dec-22
7850,682,4,31-Dec-22
7851,683,4,31-Dec-22
7852,684,3,31-Dec-22
7853,685,2,31-Dec-22
7854,688,3,31-Dec-22
7855,689,3,31-Dec-22
7856,690,3,31-Dec-22
7857,691,3,31-Dec-22
7858,693,5,31-Dec-22
7859,694,3,31-Dec-22
7860,695,3,31-Dec-22
7861,696,1,31-Dec-22
7862,698,4,31-Dec-22
7863,699,4,31-Dec-22
7864,700,4,31-Dec-22
7865,702,3,31-Dec-22
7866,703,3,31-Dec-22
7867,704,2,31-Dec-22
7868,709,1,31-Dec-22
7869,711,3,31-Dec-22
7870,713,3,31-Dec-22
7871,714,4,31-Dec-22
7872,716,4,31-Dec-22
7873,718,3,31-Dec-22
7874,719,5,31-Dec-22
7875,720,1,31-Dec-22
7876,723,4,31-Dec-22
7877,724,4,31-Dec-22
7878,725,5,31-Dec-22
7879,726,3,31-Dec-22
7880,727,4,31-Dec-22
7881,729,3,31-Dec-22
7882,730,2,31-Dec-22
7883,731,3,31-Dec-22
7884,732,3,31-Dec-22
7885,736,2,31-Dec-22
7886,737,3,31-Dec-22
7887,738,2,31-Dec-22
7888,739,3,31-Dec-22
7889,740,2,31-Dec-22
7890,741,4,31-Dec-22
7891,742,1,31-Dec-22
7892,744,3,31-Dec-22
7893,745,3,31-Dec-22
7894,746,3,31-Dec-22
7895,747,2,31-Dec-22
7896,749,2,31-Dec-22
7897,750,3,31-Dec-22
7898,751,3,31-Dec-22
7899,752,2,31-Dec-22
7900,754,2,31-Dec-22
7901,755,2,31-Dec-22
7902,757,3,31-Dec-22
7903,759,5,31-Dec-22
7904,760,2,31-Dec-22
7905,761,2,31-Dec-22
7906,762,2,31-Dec-22
7907,764,3,31-Dec-22
7908,765,3,31-Dec-22
7909,767,5,31-Dec-22
7910,768,5,31-Dec-22
7911,773,3,31-Dec-22
7912,774,3,31-Dec-22
7913,777,2,31-Dec-22
7914,778,3,31-Dec-22
7915,784,3,31-Dec-22
7916,785,2,31-Dec-22
7917,788,4,31-Dec-22
7918,789,3,31-Dec-22
7919,791,3,31-Dec-22
7920,792,3,31-Dec-22
7921,793,3,31-Dec-22
7922,795,4,31-Dec-22
7923,796,3,31-Dec-22
7924,797,4,31-Dec-22
7925,798,3,31-Dec-22
7926,800,3,31-Dec-22
7927,801,1,31-Dec-22
7928,803,1,31-Dec-22
7929,807,3,31-Dec-22
7930,808,2,31-Dec-22
7931,809,3,31-Dec-22
7932,810,3,31-Dec-22
7933,813,1,31-Dec-22
7934,815,4,31-Dec-22
7935,816,2,31-Dec-22
7936,817,3,31-Dec-22
7937,818,5,31-Dec-22
7938,819,3,31-Dec-22
7939,820,1,31-Dec-22
7940,821,4,31-Dec-22
7941,824,5,31-Dec-22
7942,825,2,31-Dec-22
7943,826,2,31-Dec-22
7944,827,2,31-Dec-22
7945,828,5,31-Dec-22
7946,829,3,31-Dec-22
7947,831,5,31-Dec-22
7948,832,4,31-Dec-22
7949,833,3,31-Dec-22
7950,836,3,31-Dec-22
7951,838,4,31-Dec-22
7952,840,4,31-Dec-22
7953,841,2,31-Dec-22
7954,842,2,31-Dec-22
7955,843,4,31-Dec-22
7956,844,1,31-Dec-22
7957,848,3,31-Dec-22
7958,849,2,31-Dec-22
7959,851,3,31-Dec-22
7960,853,1,31-Dec-22
7961,857,1,31-Dec-22
7962,859,1,31-Dec-22
7963,860,4,31-Dec-22
7964,861,5,31-Dec-22
7965,864,1,31-Dec-22
7966,865,3,31-Dec-22
7967,866,3,31-Dec-22
7968,868,3,31-Dec-22
7969,869,4,31-Dec-22
7970,870,4,31-Dec-22
7971,871,3,31-Dec-22
7972,873,2,31-Dec-22
7973,874,2,31-Dec-22
7974,875,1,31-Dec-22
7975,876,3,31-Dec-22
7976,877,3,31-Dec-22
7977,879,2,31-Dec-22
7978,880,3,31-Dec-22
7979,881,1,31-Dec-22
7980,883,4,31-Dec-22
7981,884,2,31-Dec-22
7982,885,4,31-Dec-22
7983,886,3,31-Dec-22
7984,887,2,31-Dec-22
7985,888,3,31-Dec-22
7986,890,3,31-Dec-22
7987,891,2,31-Dec-22
7988,892,4,31-Dec-22
7989,893,1,31-Dec-22
7990,894,4,31-Dec-22
7991,895,1,31-Dec-22
7992,896,3,31-Dec-22
7993,897,4,31-Dec-22
7994,898,4,31-Dec-22
7995,899,4,31-Dec-22
7996,900,2,31-Dec-22
7997,902,2,31-Dec-22
7998,903,3,31-Dec-22
7999,904,5,31-Dec-22
8000,905,2,31-Dec-22
8001,906,4,31-Dec-22
8002,907,3,31-Dec-22
8003,908,3,31-Dec-22
8004,911,2,31-Dec-22
8005,912,2,31-Dec-22
8006,913,5,31-Dec-22
8007,914,5,31-Dec-22
8008,915,3,31-Dec-22
8009,916,4,31-Dec-22
8010,918,3,31-Dec-22
8011,919,3,31-Dec-22
8012,920,3,31-Dec-22
8013,922,2,31-Dec-22
8014,923,5,31-Dec-22
8015,925,2,31-Dec-22
8016,926,5,31-Dec-22
8017,927,4,31-Dec-22
8018,928,3,31-Dec-22
8019,929,3,31-Dec-22
8020,930,1,31-Dec-22
8021,931,2,31-Dec-22
8022,932,4,31-Dec-22
8023,934,4,31-Dec-22
8024,935,4,31-Dec-22
8025,936,5,31-Dec-22
8026,938,2,31-Dec-22
8027,939,2,31-Dec-22
8028,941,2,31-Dec-22
8029,942,3,31-Dec-22
8030,943,3,31-Dec-22
8031,946,4,31-Dec-22
8032,947,3,31-Dec-22
8033,948,2,31-Dec-22
8034,949,2,31-Dec-22
8035,952,3,31-Dec-22
8036,953,4,31-Dec-22
8037,956,3,31-Dec-22
8038,957,2,31-Dec-22
8039,961,3,31-Dec-22
8040,963,2,31-Dec-22
8041,964,5,31-Dec-22
8042,965,4,31-Dec-22
8043,966,3,31-Dec-22
8044,967,3,31-Dec-22
8045,968,4,31-Dec-22
8046,970,2,31-Dec-22
8047,971,3,31-Dec-22
8048,972,3,31-Dec-22
8049,973,3,31-Dec-22
8050,974,1,31-Dec-22
8051,977,3,31-Dec-22
8052,978,2,31-Dec-22
8053,979,2,31-Dec-22
8054,980,3,31-Dec-22
8055,981,5,31-Dec-22
8056,982,4,31-Dec-22
8057,983,4,31-Dec-22
8058,984,2,31-Dec-22
8059,986,2,31-Dec-22
8060,987,4,31-Dec-22
8061,989,1,31-Dec-22
8062,990,2,31-Dec-22
8063,991,2,31-Dec-22
8064,992,4,31-Dec-22
8065,993,3,31-Dec-22
8066,994,4,31-Dec-22
8067,995,3,31-Dec-22
8068,997,3,31-Dec-22
8069,998,3,31-Dec-22
8070,999,3,31-Dec-22
8071,1000,2,31-Dec-22
8072,1001,1,31-Dec-22
8073,1002,3,31-Dec-22
8074,1003,2,31-Dec-22
8075,1004,2,31-Dec-22
8076,1005,2,31-Dec-22
8077,1008,3,31-Dec-22
8078,1009,2,31-Dec-22
8079,1010,1,31-Dec-22
8080,1012,2,31-Dec-22
8081,1013,3,31-Dec-22
8082,1015,3,31-Dec-22
8083,1016,3,31-Dec-22
8084,1017,4,31-Dec-22
8085,1018,3,31-Dec-22
8086,1020,3,31-Dec-22
8087,1022,4,31-Dec-22
8088,1023,4,31-Dec-22
8089,1024,4,31-Dec-22
8090,1025,4,31-Dec-22
8091,1026,2,31-Dec-22
8092,1027,2,31-Dec-22
8093,1029,3,31-Dec-22
8094,1030,3,31-Dec-22
8095,1032,4,31-Dec-22
8096,1033,2,31-Dec-22
8097,1034,2,31-Dec-22
8098,1035,1,31-Dec-22
8099,1036,2,31-Dec-22
8100,1037,2,31-Dec-22
8101,1038,4,31-Dec-22
8102,1039,1,31-Dec-22
8103,1041,2,31-Dec-22
8104,1043,3,31-Dec-22
8105,1044,3,31-Dec-22
8106,1045,3,31-Dec-22
8107,1047,3,31-Dec-22
8108,1049,4,31-Dec-22
8109,1050,3,31-Dec-22
8110,1051,4,31-Dec-22
8111,1055,1,31-Dec-22
8112,1057,2,31-Dec-22
8113,1058,3,31-Dec-22
8114,1059,4,31-Dec-22
8115,1060,2,31-Dec-22
8116,1061,5,31-Dec-22
8117,1062,3,31-Dec-22
8118,1063,3,31-Dec-22
8119,1065,4,31-Dec-22
8120,1066,3,31-Dec-22
8121,1068,3,31-Dec-22
8122,1069,3,31-Dec-22
8123,1072,3,31-Dec-22
8124,1073,4,31-Dec-22
8125,1074,4,31-Dec-22
8126,1075,2,31-Dec-22
8127,1077,4,31-Dec-22
8128,1078,4,31-Dec-22
8129,1079,3,31-Dec-22
8130,1080,1,31-Dec-22
8131,1081,2,31-Dec-22
8132,1083,2,31-Dec-22
8133,1085,3,31-Dec-22
8134,1086,4,31-Dec-22
8135,1087,2,31-Dec-22
8136,1088,2,31-Dec-22
8137,1089,3,31-Dec-22
8138,1090,3,31-Dec-22
8139,1091,4,31-Dec-22
8140,1092,2,31-Dec-22
8141,1093,2,31-Dec-22
8142,1094,3,31-Dec-22
8143,1096,2,31-Dec-22
8144,1097,3,31-Dec-22
8145,1101,2,31-Dec-22
8146,1102,4,31-Dec-22
8147,1104,5,31-Dec-22
8148,1105,2,31-Dec-22
8149,1106,1,31-Dec-22
8150,1107,1,31-Dec-22
8151,1108,2,31-Dec-22
8152,1109,5,31-Dec-22
8153,1110,2,31-Dec-22
8154,1111,5,31-Dec-22
8155,1112,1,31-Dec-22
8156,1113,5,31-Dec-22
8157,1114,5,31-Dec-22
8158,1115,4,31-Dec-22
8159,1117,2,31-Dec-22
8160,1121,2,31-Dec-22
8161,1122,3,31-Dec-22
